# Pathway	H7_Abundance
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	31.5904311436
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Catenibacterium.s__Catenibacterium_mitsuokai	22.3079842582
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	13.1911041960
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	12.9091669780
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Neisseria.s__Neisseria_flavescens	9.7323485077
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Brachyspira.s__Brachyspira_pilosicoli	5.9275555919
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_torques	4.9384231065
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_hominis	4.5241621624
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lactobacillus.s__Lactobacillus_ruminis	4.2055700840
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Campylobacter.s__Campylobacter_jejuni	4.1495378218
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Providencia.s__Providencia_alcalifaciens	2.9560850344
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	2.3061816065
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_parvula	1.4050051099
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_rectale	1.2491981731
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Coprococcus.s__Coprococcus_catus	1.1740901164
PWY-5973: cis-vaccenate biosynthesis	1454.4023975011
PWY-5973: cis-vaccenate biosynthesis|g__Prevotella.s__Prevotella_copri	879.5514114846
PWY-5973: cis-vaccenate biosynthesis|unclassified	423.7671159710
PWY-5973: cis-vaccenate biosynthesis|g__Escherichia.s__Escherichia_coli	25.3103887733
PWY-5973: cis-vaccenate biosynthesis|g__Neisseria.s__Neisseria_flavescens	4.5441155726
PWY-5973: cis-vaccenate biosynthesis|g__Lactobacillus.s__Lactobacillus_ruminis	3.5426771232
PWY-5973: cis-vaccenate biosynthesis|g__Blautia.s__Ruminococcus_torques	2.3405186852
PWY-7663: gondoate biosynthesis (anaerobic)	1390.3077457026
PWY-7663: gondoate biosynthesis (anaerobic)|g__Prevotella.s__Prevotella_copri	826.6365704374
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	420.6049792087
PWY-7663: gondoate biosynthesis (anaerobic)|g__Escherichia.s__Escherichia_coli	44.5310504957
PWY-7663: gondoate biosynthesis (anaerobic)|g__Neisseria.s__Neisseria_flavescens	6.8033205657
PWY-7663: gondoate biosynthesis (anaerobic)|g__Lactobacillus.s__Lactobacillus_ruminis	3.5548537633
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	1366.3496046209
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	400.2299608681
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Treponema.s__Treponema_succinifaciens	70.5631972580
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	43.2524954822
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Escherichia.s__Escherichia_coli	40.8546969878
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Catenibacterium.s__Catenibacterium_mitsuokai	30.5625261317
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Eubacterium.s__Eubacterium_rectale	4.7773494111
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Neisseria.s__Neisseria_flavescens	3.9161653086
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Veillonella.s__Veillonella_parvula	1.2876643380
VALSYN-PWY: L-valine biosynthesis	1366.3496046209
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_copri	649.7111062661
VALSYN-PWY: L-valine biosynthesis|unclassified	400.2299608681
VALSYN-PWY: L-valine biosynthesis|g__Treponema.s__Treponema_succinifaciens	70.5631972580
VALSYN-PWY: L-valine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	43.2524954822
VALSYN-PWY: L-valine biosynthesis|g__Escherichia.s__Escherichia_coli	40.8546969878
VALSYN-PWY: L-valine biosynthesis|g__Catenibacterium.s__Catenibacterium_mitsuokai	30.5625261317
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_hominis	6.7575863702
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_torques	5.2381638902
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_rectale	4.7773494111
VALSYN-PWY: L-valine biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	4.2428191814
VALSYN-PWY: L-valine biosynthesis|g__Neisseria.s__Neisseria_flavescens	3.9161653086
VALSYN-PWY: L-valine biosynthesis|g__Brachyspira.s__Brachyspira_pilosicoli	3.8509869345
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	2.0188763638
VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_formicigenerans	1.6591480817
VALSYN-PWY: L-valine biosynthesis|g__Veillonella.s__Veillonella_parvula	1.2876643380
VALSYN-PWY: L-valine biosynthesis|g__Campylobacter.s__Campylobacter_jejuni	1.0677220129
PWY-5097: L-lysine biosynthesis VI	1355.5427136317
PWY-5097: L-lysine biosynthesis VI|g__Prevotella.s__Prevotella_copri	770.6050397118
PWY-5097: L-lysine biosynthesis VI|unclassified	387.4924746681
PWY-5097: L-lysine biosynthesis VI|g__Treponema.s__Treponema_succinifaciens	35.9465911736
PWY-5097: L-lysine biosynthesis VI|g__Escherichia.s__Escherichia_coli	30.1714889139
PWY-5097: L-lysine biosynthesis VI|g__Catenibacterium.s__Catenibacterium_mitsuokai	18.6551697576
PWY-5097: L-lysine biosynthesis VI|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	17.2813934266
PWY-5097: L-lysine biosynthesis VI|g__Prevotella.s__Prevotella_stercorea	7.9379971698
PWY-5097: L-lysine biosynthesis VI|g__Haemophilus.s__Haemophilus_parainfluenzae	4.8543193700
PWY-5097: L-lysine biosynthesis VI|g__Neisseria.s__Neisseria_flavescens	3.3647389394
PWY-5097: L-lysine biosynthesis VI|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	2.0924836962
PWY-5097: L-lysine biosynthesis VI|g__Coprococcus.s__Coprococcus_catus	1.5701263319
PWY-6700: queuosine biosynthesis	1302.3442024728
PWY-6700: queuosine biosynthesis|unclassified	499.5252641212
PWY-6700: queuosine biosynthesis|g__Prevotella.s__Prevotella_copri	494.8454375129
PWY-6700: queuosine biosynthesis|g__Escherichia.s__Escherichia_coli	37.5415659035
PWY-6700: queuosine biosynthesis|g__Prevotella.s__Prevotella_stercorea	15.2575396461
PWY-6700: queuosine biosynthesis|g__Neisseria.s__Neisseria_flavescens	8.7517700402
PWY-6700: queuosine biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	6.4145144445
PWY-6700: queuosine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	4.4550073427
PWY-6700: queuosine biosynthesis|g__Veillonella.s__Veillonella_parvula	1.4487504527
PWY-6700: queuosine biosynthesis|g__Coprococcus.s__Coprococcus_catus	1.1644832606
PWY-2942: L-lysine biosynthesis III	1290.3002199180
PWY-2942: L-lysine biosynthesis III|g__Prevotella.s__Prevotella_copri	686.5626647496
PWY-2942: L-lysine biosynthesis III|unclassified	390.9586767418
PWY-2942: L-lysine biosynthesis III|g__Treponema.s__Treponema_succinifaciens	35.9642494589
PWY-2942: L-lysine biosynthesis III|g__Escherichia.s__Escherichia_coli	31.6920533318
PWY-2942: L-lysine biosynthesis III|g__Catenibacterium.s__Catenibacterium_mitsuokai	19.1799652093
PWY-2942: L-lysine biosynthesis III|g__Prevotella.s__Prevotella_stercorea	7.7212579018
PWY-2942: L-lysine biosynthesis III|g__Haemophilus.s__Haemophilus_parainfluenzae	5.0148108295
PWY-2942: L-lysine biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.9865723644
PWY-2942: L-lysine biosynthesis III|g__Neisseria.s__Neisseria_flavescens	3.1714147562
PWY-2942: L-lysine biosynthesis III|g__Blautia.s__Ruminococcus_torques	2.4360413364
PWY-2942: L-lysine biosynthesis III|g__Coprococcus.s__Coprococcus_catus	1.2231811452
PWY-7221: guanosine ribonucleotides de novo biosynthesis	1288.2376915798
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_copri	716.8662032695
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	402.4929245699
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Treponema.s__Treponema_succinifaciens	35.9360485664
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Escherichia.s__Escherichia_coli	34.4559722365
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_stercorea	24.7709455225
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Catenibacterium.s__Catenibacterium_mitsuokai	16.9696679257
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	16.3443677694
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	9.7735495294
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Brachyspira.s__Brachyspira_pilosicoli	9.5709217271
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	6.5326876849
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Neisseria.s__Neisseria_flavescens	3.9268919481
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Campylobacter.s__Campylobacter_jejuni	2.9052870334
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_obeum	1.7346533808
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Lactobacillus.s__Lactobacillus_ruminis	1.2372828885
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	1277.7856926911
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_copri	643.7760754552
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	440.4005435751
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	34.0917703763
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Treponema.s__Treponema_succinifaciens	32.4248213610
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.3660161202
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Catenibacterium.s__Catenibacterium_mitsuokai	8.9947580841
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parainfluenzae	5.3724184554
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Neisseria.s__Neisseria_flavescens	3.3318184695
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	3.1445145026
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Blautia.s__Ruminococcus_torques	2.1848503839
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Campylobacter.s__Campylobacter_jejuni	2.0218843211
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_ruminis	1.8058546754
PWY-6123: inosine-5'-phosphate biosynthesis I	1271.5004353778
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Prevotella.s__Prevotella_copri	732.5844532760
PWY-6123: inosine-5'-phosphate biosynthesis I|unclassified	378.2049656183
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Escherichia.s__Escherichia_coli	20.8389984078
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	16.1404161901
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	4.7744071503
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Neisseria.s__Neisseria_flavescens	4.5463371608
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Blautia.s__Ruminococcus_torques	4.3238195886
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Campylobacter.s__Campylobacter_jejuni	2.0281408858
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Coprococcus.s__Coprococcus_catus	1.6252070873
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Roseburia.s__Roseburia_hominis	1.3270937874
PWY-6124: inosine-5'-phosphate biosynthesis II	1256.0799209874
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Prevotella.s__Prevotella_copri	721.6563282311
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	377.3212644585
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Escherichia.s__Escherichia_coli	24.8947362417
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	24.2794628743
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	10.9962632287
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Brachyspira.s__Brachyspira_pilosicoli	8.2850919504
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Neisseria.s__Neisseria_flavescens	5.8235517176
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Blautia.s__Ruminococcus_torques	4.2349123925
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Campylobacter.s__Campylobacter_jejuni	1.9558950650
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_salivarius	1.7009719455
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Coprococcus.s__Coprococcus_catus	1.4089823972
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Roseburia.s__Roseburia_hominis	1.1593864853
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	1255.4980571831
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_copri	637.2017910975
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified	433.0414325892
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Treponema.s__Treponema_succinifaciens	30.6246439149
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	28.5318345259
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Catenibacterium.s__Catenibacterium_mitsuokai	10.2824514567
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.6401538151
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parainfluenzae	5.7604043359
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	3.4558307044
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Neisseria.s__Neisseria_flavescens	3.2015611619
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Blautia.s__Ruminococcus_torques	2.5205449172
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_ruminis	1.7303180907
PWY-5667: CDP-diacylglycerol biosynthesis I	1225.0013325306
PWY-5667: CDP-diacylglycerol biosynthesis I|unclassified	151.5890030428
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Escherichia.s__Escherichia_coli	34.4664539943
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Prevotella.s__Prevotella_stercorea	29.4952348846
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	29.3059935919
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	7.1293494418
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Neisseria.s__Neisseria_flavescens	6.4594476379
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Roseburia.s__Roseburia_hominis	4.3630504901
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Blautia.s__Ruminococcus_torques	4.1048969771
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Providencia.s__Providencia_alcalifaciens	1.9111659687
PWY0-1319: CDP-diacylglycerol biosynthesis II	1225.0013325306
PWY0-1319: CDP-diacylglycerol biosynthesis II|unclassified	151.5890030428
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Escherichia.s__Escherichia_coli	34.4664539943
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Prevotella.s__Prevotella_stercorea	29.4952348846
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	29.3059935919
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	7.1293494418
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Neisseria.s__Neisseria_flavescens	6.4594476379
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Roseburia.s__Roseburia_hominis	4.3630504901
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Blautia.s__Ruminococcus_torques	4.1048969771
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Providencia.s__Providencia_alcalifaciens	1.9111659687
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	1165.7009762081
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Prevotella.s__Prevotella_copri	663.3557972526
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	316.9451710924
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Treponema.s__Treponema_succinifaciens	40.4599401327
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Escherichia.s__Escherichia_coli	32.7109213554
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Catenibacterium.s__Catenibacterium_mitsuokai	17.4477736583
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11.8373720258
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Brachyspira.s__Brachyspira_pilosicoli	8.0862761853
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	6.6649339432
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lactobacillus.s__Lactobacillus_ruminis	5.1325561380
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	3.4746299864
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	2.6515987536
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Eubacterium.s__Eubacterium_siraeum	2.3626275959
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Neisseria.s__Neisseria_flavescens	1.8815383824
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Roseburia.s__Roseburia_hominis	1.7239605489
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Dorea.s__Dorea_formicigenerans	1.0351966874
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	1165.7009762081
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Prevotella.s__Prevotella_copri	663.3557972526
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	316.9451710924
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Treponema.s__Treponema_succinifaciens	40.4599401327
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Escherichia.s__Escherichia_coli	32.7109213554
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Catenibacterium.s__Catenibacterium_mitsuokai	17.4477736583
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11.8373720258
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Brachyspira.s__Brachyspira_pilosicoli	8.0862761853
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	6.6649339432
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lactobacillus.s__Lactobacillus_ruminis	5.1325561380
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	3.4746299864
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	2.6515987536
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eubacterium.s__Eubacterium_siraeum	2.3626275959
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Neisseria.s__Neisseria_flavescens	1.8815383824
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Roseburia.s__Roseburia_hominis	1.7239605489
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Dorea.s__Dorea_formicigenerans	1.0351966874
PWY-6151: S-adenosyl-L-methionine cycle I	1137.8619580841
PWY-6151: S-adenosyl-L-methionine cycle I|g__Prevotella.s__Prevotella_copri	554.8356110999
PWY-6151: S-adenosyl-L-methionine cycle I|unclassified	409.4929065718
PWY-6151: S-adenosyl-L-methionine cycle I|g__Treponema.s__Treponema_succinifaciens	40.3300057296
PWY-6151: S-adenosyl-L-methionine cycle I|g__Escherichia.s__Escherichia_coli	23.7893062079
PWY-6151: S-adenosyl-L-methionine cycle I|g__Catenibacterium.s__Catenibacterium_mitsuokai	19.7671290291
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_parainfluenzae	9.2623092551
PWY-6151: S-adenosyl-L-methionine cycle I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	8.1983656414
PWY-6151: S-adenosyl-L-methionine cycle I|g__Lactobacillus.s__Lactobacillus_ruminis	5.2365078400
PWY-6151: S-adenosyl-L-methionine cycle I|g__Blautia.s__Ruminococcus_torques	3.5636269450
PWY-6151: S-adenosyl-L-methionine cycle I|g__Eubacterium.s__Eubacterium_rectale	3.1080747140
PWY-6151: S-adenosyl-L-methionine cycle I|g__Dorea.s__Dorea_formicigenerans	1.9928288587
PWY-6151: S-adenosyl-L-methionine cycle I|g__Campylobacter.s__Campylobacter_jejuni	0.7707137165
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	1128.6763281969
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|unclassified	316.8885028356
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Treponema.s__Treponema_succinifaciens	56.2463022866
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	37.3679794787
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Escherichia.s__Escherichia_coli	26.2140986638
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Catenibacterium.s__Catenibacterium_mitsuokai	23.1649671428
