# Pathway	H19_Abundance
PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	467.0927568527
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_rectale	268.5299174275
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_stercorea	115.5229408014
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	91.4871605226
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Escherichia.s__Escherichia_coli	31.6814067761
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Mitsuokella.s__Mitsuokella_multacida	14.4657515097
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_intestinalis	11.7367081150
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	10.9782333363
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	10.5605425017
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Treponema.s__Treponema_succinifaciens	10.2431942505
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	5.3425253727
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_hominis	4.7404054453
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_torques	3.2781584817
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	3.2699428905
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	2.6405524900
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_salivarius	2.2557453855
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	1.4490789602
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Dorea.s__Dorea_longicatena	1.0658876717
PWY-7221: guanosine ribonucleotides de novo biosynthesis	1481.9214356727
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_copri	564.5275343561
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	374.6666784440
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_rectale	194.2716526935
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_stercorea	89.3492558363
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Escherichia.s__Escherichia_coli	62.8505028267
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	40.0008200244
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	13.4312036214
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_intestinalis	4.6458821168
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Treponema.s__Treponema_succinifaciens	3.0782253110
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Mitsuokella.s__Mitsuokella_multacida	3.0657169264
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	2.4012157699
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_salivarius	1.8362851804
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_siraeum	1.8210789893
PWY-5973: cis-vaccenate biosynthesis	1477.2345703598
PWY-5973: cis-vaccenate biosynthesis|g__Prevotella.s__Prevotella_copri	778.6900366898
PWY-5973: cis-vaccenate biosynthesis|unclassified	302.9348142895
PWY-5973: cis-vaccenate biosynthesis|g__Eubacterium.s__Eubacterium_rectale	196.1368014064
PWY-5973: cis-vaccenate biosynthesis|g__Escherichia.s__Escherichia_coli	30.5818518890
PWY-5973: cis-vaccenate biosynthesis|g__Mitsuokella.s__Mitsuokella_multacida	4.8345924743
PWY-5973: cis-vaccenate biosynthesis|g__Blautia.s__Ruminococcus_torques	3.6283261846
PWY-5973: cis-vaccenate biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	2.3996011296
PWY-5973: cis-vaccenate biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	1.5246932363
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	1463.0230031590
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	259.6987929039
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Eubacterium.s__Eubacterium_rectale	211.6405382405
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	108.8208790198
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Escherichia.s__Escherichia_coli	57.4216717535
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Treponema.s__Treponema_succinifaciens	8.6249268356
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Mitsuokella.s__Mitsuokella_multacida	7.9122953665
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Streptococcus.s__Streptococcus_salivarius	1.5881503556
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Dorea.s__Dorea_formicigenerans	1.3799927293
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Klebsiella.s__Klebsiella_pneumoniae	1.2373552028
VALSYN-PWY: L-valine biosynthesis	1463.0230031590
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_copri	624.3872179557
VALSYN-PWY: L-valine biosynthesis|unclassified	259.6987929039
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_rectale	211.6405382405
VALSYN-PWY: L-valine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	108.8208790198
VALSYN-PWY: L-valine biosynthesis|g__Escherichia.s__Escherichia_coli	57.4216717535
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_intestinalis	13.2493045642
VALSYN-PWY: L-valine biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	9.0344013701
VALSYN-PWY: L-valine biosynthesis|g__Treponema.s__Treponema_succinifaciens	8.6249268356
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_hominis	8.0879983539
VALSYN-PWY: L-valine biosynthesis|g__Mitsuokella.s__Mitsuokella_multacida	7.9122953665
VALSYN-PWY: L-valine biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	5.0539814850
VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_longicatena	2.0427731550
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	1.8015620875
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_siraeum	1.6517705093
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_salivarius	1.5881503556
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_ramulus	1.5142061856
VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_formicigenerans	1.3799927293
VALSYN-PWY: L-valine biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	1.2373552028
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_obeum	1.1432929211
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_torques	1.0812637039
PWY-7663: gondoate biosynthesis (anaerobic)	1425.0849378484
PWY-7663: gondoate biosynthesis (anaerobic)|g__Prevotella.s__Prevotella_copri	732.7483341386
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	301.4027548393
PWY-7663: gondoate biosynthesis (anaerobic)|g__Escherichia.s__Escherichia_coli	65.0100632196
PWY-7663: gondoate biosynthesis (anaerobic)|g__Mitsuokella.s__Mitsuokella_multacida	4.3544930298
PWY-7663: gondoate biosynthesis (anaerobic)|g__Klebsiella.s__Klebsiella_pneumoniae	4.0495023565
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	1399.4801382697
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_copri	617.2633475759
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	338.5211272546
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_rectale	179.3305537567
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_stercorea	66.4813250369
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	46.3512209901
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	36.2115354220
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	7.0313763965
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Treponema.s__Treponema_succinifaciens	4.2646762183
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Mitsuokella.s__Mitsuokella_multacida	3.9615341100
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	3.6645084617
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Roseburia.s__Roseburia_inulinivorans	1.7183213520
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_pneumoniae	1.4259438984
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	1372.2331852328
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_copri	598.6062569405
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified	343.0961101010
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_rectale	181.3861812328
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_stercorea	66.0943799438
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	43.0500201966
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	32.1455851029
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	7.4437869880
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Treponema.s__Treponema_succinifaciens	4.0466196532
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Mitsuokella.s__Mitsuokella_multacida	3.9932809125
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	3.2098918399
PWY-6700: queuosine biosynthesis	1335.8310443987
PWY-6700: queuosine biosynthesis|unclassified	499.5316948272
PWY-6700: queuosine biosynthesis|g__Prevotella.s__Prevotella_copri	474.6124927721
PWY-6700: queuosine biosynthesis|g__Prevotella.s__Prevotella_stercorea	88.3677688197
PWY-6700: queuosine biosynthesis|g__Escherichia.s__Escherichia_coli	29.4900066135
PWY-6700: queuosine biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	3.9037551119
PWY-6700: queuosine biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	3.6403641855
PWY-5097: L-lysine biosynthesis VI	1335.4744539642
PWY-5097: L-lysine biosynthesis VI|g__Prevotella.s__Prevotella_copri	581.8757329067
PWY-5097: L-lysine biosynthesis VI|unclassified	314.4779004054
PWY-5097: L-lysine biosynthesis VI|g__Eubacterium.s__Eubacterium_rectale	206.3068452570
PWY-5097: L-lysine biosynthesis VI|g__Prevotella.s__Prevotella_stercorea	59.5868710090
PWY-5097: L-lysine biosynthesis VI|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	44.3448790728
PWY-5097: L-lysine biosynthesis VI|g__Escherichia.s__Escherichia_coli	33.4575060838
PWY-5097: L-lysine biosynthesis VI|g__Roseburia.s__Roseburia_intestinalis	6.0115931703
PWY-5097: L-lysine biosynthesis VI|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	5.3647556591
PWY-5097: L-lysine biosynthesis VI|g__Treponema.s__Treponema_succinifaciens	3.3792380779
PWY-5097: L-lysine biosynthesis VI|g__Roseburia.s__Roseburia_inulinivorans	2.9629854596
PWY-5097: L-lysine biosynthesis VI|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.5128104576
PWY-6123: inosine-5'-phosphate biosynthesis I	1326.8292240371
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Prevotella.s__Prevotella_copri	632.7644772593
PWY-6123: inosine-5'-phosphate biosynthesis I|unclassified	271.0804107631
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	185.7742403268
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	49.8905845613
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Escherichia.s__Escherichia_coli	29.2634143265
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Roseburia.s__Roseburia_intestinalis	3.8754538552
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	3.5211793977
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.6484110401
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Roseburia.s__Roseburia_hominis	1.4066100715
PWY-2942: L-lysine biosynthesis III	1317.9862855775
PWY-2942: L-lysine biosynthesis III|g__Prevotella.s__Prevotella_copri	526.0939046880
PWY-2942: L-lysine biosynthesis III|unclassified	308.2398251468
PWY-2942: L-lysine biosynthesis III|g__Eubacterium.s__Eubacterium_rectale	214.1977040246
PWY-2942: L-lysine biosynthesis III|g__Prevotella.s__Prevotella_stercorea	49.6414436479
PWY-2942: L-lysine biosynthesis III|g__Escherichia.s__Escherichia_coli	32.5536486789
PWY-2942: L-lysine biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	17.0905576365
PWY-2942: L-lysine biosynthesis III|g__Roseburia.s__Roseburia_intestinalis	4.2084047741
PWY-2942: L-lysine biosynthesis III|g__Treponema.s__Treponema_succinifaciens	3.0349749186
PWY-2942: L-lysine biosynthesis III|g__Roseburia.s__Roseburia_inulinivorans	3.0165819110
PWY-2942: L-lysine biosynthesis III|g__Mitsuokella.s__Mitsuokella_multacida	2.8481658786
PWY-2942: L-lysine biosynthesis III|g__Klebsiella.s__Klebsiella_pneumoniae	2.7592835739
PWY-2942: L-lysine biosynthesis III|g__Blautia.s__Ruminococcus_torques	2.7035072565
PWY-2942: L-lysine biosynthesis III|g__Haemophilus.s__Haemophilus_parainfluenzae	1.9372398729
PWY-2942: L-lysine biosynthesis III|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.4941543456
PWY-5667: CDP-diacylglycerol biosynthesis I	1317.1258373375
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	218.3292155835
PWY-5667: CDP-diacylglycerol biosynthesis I|unclassified	97.6225046260
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Prevotella.s__Prevotella_stercorea	89.3517733032
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	50.6022039453
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Escherichia.s__Escherichia_coli	41.5767734306
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Roseburia.s__Roseburia_intestinalis	6.2692196962
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Roseburia.s__Roseburia_inulinivorans	3.8175006434
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Klebsiella.s__Klebsiella_pneumoniae	3.6760257403
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Eubacterium.s__Eubacterium_ramulus	2.1976850070
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Lactococcus.s__Lactococcus_lactis	1.6595935397
PWY0-1319: CDP-diacylglycerol biosynthesis II	1317.1258373375
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Eubacterium.s__Eubacterium_rectale	218.3292155835
PWY0-1319: CDP-diacylglycerol biosynthesis II|unclassified	97.6225046260
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Prevotella.s__Prevotella_stercorea	89.3517733032
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	50.6022039453
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Escherichia.s__Escherichia_coli	41.5767734306
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Roseburia.s__Roseburia_intestinalis	6.2692196962
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Roseburia.s__Roseburia_inulinivorans	3.8175006434
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Klebsiella.s__Klebsiella_pneumoniae	3.6760257403
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Eubacterium.s__Eubacterium_ramulus	2.1976850070
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Lactococcus.s__Lactococcus_lactis	1.6595935397
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	1303.8924531806
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|unclassified	420.5342870154
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Prevotella.s__Prevotella_copri	372.7429990238
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	171.7533285735
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	78.3629717756
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Escherichia.s__Escherichia_coli	10.6914337063
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Treponema.s__Treponema_succinifaciens	5.6859137676
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Roseburia.s__Roseburia_inulinivorans	5.5754780900
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Roseburia.s__Roseburia_intestinalis	3.7671427134
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Dorea.s__Dorea_longicatena	3.1967110222
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	2.5906735751
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Blautia.s__Ruminococcus_torques	2.5605907767
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Lactococcus.s__Lactococcus_lactis	1.8861059137
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	1.7740335301
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	1.5015815680
PWY-6124: inosine-5'-phosphate biosynthesis II	1289.7270843946
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Prevotella.s__Prevotella_copri	606.7682167146
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	267.8567952338
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Eubacterium.s__Eubacterium_rectale	182.1147966506
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	56.2797940806
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Escherichia.s__Escherichia_coli	34.9024891874
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Roseburia.s__Roseburia_intestinalis	3.7113855437
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.4063064076
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Roseburia.s__Roseburia_hominis	1.2941383810
NONMEVIPP-PWY: methylerythritol phosphate pathway I	1190.6668565584
NONMEVIPP-PWY: methylerythritol phosphate pathway I|unclassified	348.6182881998
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Eubacterium.s__Eubacterium_rectale	174.4536839626
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Escherichia.s__Escherichia_coli	30.0595701218
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	8.7324811745
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Roseburia.s__Roseburia_intestinalis	6.8841750151
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Mitsuokella.s__Mitsuokella_multacida	2.8416963113
PWY-7111: pyruvate fermentation to isobutanol (engineered)	1185.7174390117
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	259.6987929039
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_rectale	258.5558452527
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Escherichia.s__Escherichia_coli	109.9977997362
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	108.8208790198
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_intestinalis	11.7345753073
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Mitsuokella.s__Mitsuokella_multacida	10.5247632950
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	9.0344013701
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Treponema.s__Treponema_succinifaciens	8.6249268356
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_hominis	7.3353101585
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	6.1475786950
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	4.1531687738
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_obeum	3.7429844619
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_salivarius	3.2375634500
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_siraeum	2.3993158438
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_longicatena	1.7225222195
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_formicigenerans	1.6760496445
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_ramulus	1.5142061856
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Klebsiella.s__Klebsiella_pneumoniae	1.3945185495
PWY-6151: S-adenosyl-L-methionine cycle I	1173.6372311696
PWY-6151: S-adenosyl-L-methionine cycle I|g__Prevotella.s__Prevotella_copri	422.1084690549
PWY-6151: S-adenosyl-L-methionine cycle I|unclassified	279.5828147315
PWY-6151: S-adenosyl-L-methionine cycle I|g__Eubacterium.s__Eubacterium_rectale	222.1853722029
PWY-6151: S-adenosyl-L-methionine cycle I|g__Prevotella.s__Prevotella_stercorea	68.8158800015
PWY-6151: S-adenosyl-L-methionine cycle I|g__Escherichia.s__Escherichia_coli	40.8088795074
PWY-6151: S-adenosyl-L-methionine cycle I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	39.1825855917
PWY-6151: S-adenosyl-L-methionine cycle I|g__Treponema.s__Treponema_succinifaciens	13.4387052486
