# Pathway	IT5_Abundance
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	39579.8953313189
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	96941.7674654571
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	4136.0742643935
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	144094.4413260132
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	144626.7886630933
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ramulus	90680.7586768577
UNINTEGRATED|g__Bacteroides.s__Bacteroides_coprocola	62044.9501202085
UNINTEGRATED|g__Streptococcus.s__Streptococcus_parasanguinis	4587.5106263348
UNINTEGRATED|g__Alistipes.s__Alistipes_finegoldii	24270.3999084035
UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis	116993.7353172272
UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes	67562.4524291538
UNINTEGRATED|g__Eubacterium.s__Eubacterium_rectale	119828.5487057951
UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	127287.2451301636
UNINTEGRATED|g__Acidaminococcus.s__Acidaminococcus_sp_D21	100291.7350027938
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ventriosum	22092.8319099378
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	10190.7801339030
UNINTEGRATED|g__Alistipes.s__Alistipes_indistinctus	11511.1015911455
UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis	64096.4282829666
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	9100.2935562327
UNINTEGRATED|g__Prevotella.s__Prevotella_copri	881700.7184442406
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_catenulatum	8082.6233492913
UNINTEGRATED|g__Coprobacillus.s__Coprobacillus_sp_D6	6838.5186054598
UNINTEGRATED|g__Slackia.s__Slackia_piriformis	624.2389600178
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	396519.2347026173
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	12745.6409357729
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	23438.9166266145
UNINTEGRATED|g__Paraprevotella.s__Paraprevotella_xylaniphila	2218.9212994968
UNINTEGRATED|g__Coprobacillus.s__Coprobacillus_sp_29_1	5889.1102973812
UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercoris	214807.0550134161
UNINTEGRATED|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	2161.2790260811
UNINTEGRATED|g__Bilophila.s__Bilophila_wadsworthia	3959.2579539162
UNINTEGRATED|g__Eubacterium.s__Eubacterium_hallii	59095.7646192798
UNINTEGRATED|g__Bacteroides.s__Bacteroides_plebeius	111178.6365866211
UNINTEGRATED|g__Paraprevotella.s__Paraprevotella_clara	37082.0095247092
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	9353.8689488251
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_4_3_47FAA	799639.7454577538
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	13627.9806381348
UNINTEGRATED|g__Holdemania.s__Holdemania_filiformis	12303.4346850268
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_bifidum	4189.8480153371
UNINTEGRATED|g__Akkermansia.s__Akkermansia_muciniphila	127928.5178680115
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_merdae	115218.7620887607
UNINTEGRATED|g__Bacteroides.s__Bacteroides_eggerthii	26552.9169090309
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_4_56FAA	8474.5971933163
PWY-7219: adenosine ribonucleotides de novo biosynthesis	9652.1709918317
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_copri	1787.9809713682
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	1094.0891271112
PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	862.7572949532
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_sp_4_3_47FAA	788.7372291385
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_torques	372.8358091618
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	348.4778607413
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	312.7506885802
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	310.6714919046
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	290.5777993293
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	276.4667112739
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_plebeius	201.3527565181
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Dorea.s__Dorea_longicatena	196.1180976628
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_putredinis	195.5970372261
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Acidaminococcus.s__Acidaminococcus_sp_D21	188.1196348652
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	185.1035966321
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Acidaminococcus.s__Acidaminococcus_intestini	178.5441495650
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	144.7814795110
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_coprophilus	140.2902608641
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	138.4980052572
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_rectale	136.5106160268
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	133.6247448711
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Barnesiella.s__Barnesiella_intestinihominis	120.6673231391
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_ramulus	111.1735237351
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	108.1505078836
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	103.6200339018
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	96.6462306749
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_caccae	78.8115906328
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Parabacteroides.s__Parabacteroides_merdae	68.0320418139
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_faecis	64.9759634049
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_coprocola	62.6367740115
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Dorea.s__Dorea_formicigenerans	61.7558781154
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Sutterella.s__Sutterella_wadsworthensis	60.5752940737
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_hallii	52.2858913033
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Odoribacter.s__Odoribacter_splanchnicus	40.3000837948
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_dorei	39.3982423815
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Coprococcus.s__Coprococcus_comes	38.1074804491
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Paraprevotella.s__Paraprevotella_clara	36.4737184262
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_hominis	31.4620075181
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	27.4922361404
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_gnavus	25.4289098136
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	24.3771403797
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_finegoldii	21.9765583043
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_indistinctus	20.4942133632
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_obeum	16.7047940949
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	15.7262730448
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_ventriosum	15.5260525983
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_salivarius	15.2092285436
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	13.8484890142
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	11.6179398884
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	9.5658259383
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_bolteae	9.4615705566
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_catenulatum	9.1377014891
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_shahii	8.5180654762
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Coprobacillus.s__Coprobacillus_sp_29_1	6.9049838542
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Flavonifractor.s__Flavonifractor_plautii	6.2445878966
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Coprobacillus.s__Coprobacillus_sp_D6	5.5796740941
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Escherichia.s__Escherichia_coli	5.5748716881
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Paraprevotella.s__Paraprevotella_xylaniphila	5.1791891422
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	4.3872408144
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_bifidum	4.3715850612
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_eggerthii	4.3424615430
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bilophila.s__Bilophila_wadsworthia	4.2349976844
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	2.8045806041
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_citroniae	2.6340443786
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_4_56FAA	2.4703143560
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	2.4120193774
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Slackia.s__Slackia_piriformis	1.8698857235
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Holdemania.s__Holdemania_filiformis	0.8051529791
PWY-1042: glycolysis IV (plant cytosol)	8421.2927530557
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_vulgatus	932.6567706742
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_sp_4_3_47FAA	750.0258822241
PWY-1042: glycolysis IV (plant cytosol)|unclassified	658.4968589811
PWY-1042: glycolysis IV (plant cytosol)|g__Blautia.s__Ruminococcus_torques	483.3844658943
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_uniformis	329.9263564238
PWY-1042: glycolysis IV (plant cytosol)|g__Anaerostipes.s__Anaerostipes_hadrus	284.6770168154
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_stercoris	248.5125015161
PWY-1042: glycolysis IV (plant cytosol)|g__Akkermansia.s__Akkermansia_muciniphila	211.0999487270
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_massiliensis	183.5489657079
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_plebeius	178.2213123974
PWY-1042: glycolysis IV (plant cytosol)|g__Parabacteroides.s__Parabacteroides_distasonis	148.7208212926
PWY-1042: glycolysis IV (plant cytosol)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	142.0441888984
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_ovatus	104.6370748513
PWY-1042: glycolysis IV (plant cytosol)|g__Eubacterium.s__Eubacterium_hallii	86.9809881547
PWY-1042: glycolysis IV (plant cytosol)|g__Barnesiella.s__Barnesiella_intestinihominis	78.6558134931
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_caccae	73.5054119902
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_faecis	68.8798396533
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_coprocola	62.7834469468
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_dorei	59.7614672728
PWY-1042: glycolysis IV (plant cytosol)|g__Dorea.s__Dorea_formicigenerans	56.1542667377
PWY-1042: glycolysis IV (plant cytosol)|g__Odoribacter.s__Odoribacter_splanchnicus	55.3386224899
PWY-1042: glycolysis IV (plant cytosol)|g__Alistipes.s__Alistipes_finegoldii	40.1037075283
PWY-1042: glycolysis IV (plant cytosol)|g__Coprococcus.s__Coprococcus_comes	32.5016973672
PWY-1042: glycolysis IV (plant cytosol)|g__Alistipes.s__Alistipes_shahii	24.1941337146
PWY-1042: glycolysis IV (plant cytosol)|g__Roseburia.s__Roseburia_hominis	20.6382149388
PWY-1042: glycolysis IV (plant cytosol)|g__Collinsella.s__Collinsella_aerofaciens	15.5854063933
PWY-1042: glycolysis IV (plant cytosol)|g__Escherichia.s__Escherichia_coli	14.1150134818
PWY-1042: glycolysis IV (plant cytosol)|g__Streptococcus.s__Streptococcus_salivarius	12.6483272547
PWY-1042: glycolysis IV (plant cytosol)|g__Dorea.s__Dorea_longicatena	11.8227167572
PWY-1042: glycolysis IV (plant cytosol)|g__Coprobacillus.s__Coprobacillus_sp_D6	8.9740187967
PWY-1042: glycolysis IV (plant cytosol)|g__Coprobacillus.s__Coprobacillus_sp_29_1	8.1099971473
PWY-1042: glycolysis IV (plant cytosol)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	7.4178144460
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_eggerthii	6.5007779347
PWY-1042: glycolysis IV (plant cytosol)|g__Clostridium.s__Clostridium_bolteae	3.9205903180
PWY-1042: glycolysis IV (plant cytosol)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	3.5875139858
PWY-7111: pyruvate fermentation to isobutanol (engineered)	7884.1998311844
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	1047.0518841518
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	667.9763660129
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_sp_4_3_47FAA	643.4682915950
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	377.7199937885
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_longicatena	376.8576889588
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	350.1045820788
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acidaminococcus.s__Acidaminococcus_intestini	261.3176898221
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acidaminococcus.s__Acidaminococcus_sp_D21	241.2934056025
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_plebeius	224.6795426060
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_uniformis	221.1256851261
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Anaerostipes.s__Anaerostipes_hadrus	218.7038846420
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	201.9302230210
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	200.6937674207
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_stercoris	187.4270286399
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Akkermansia.s__Akkermansia_muciniphila	158.1124112182
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_rectale	156.9483184850
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_coprophilus	110.9183073134
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parabacteroides.s__Parabacteroides_distasonis	104.4090176656
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_massiliensis	103.5861124979
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_ovatus	92.4330974494
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_hallii	86.5170627406
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_faecis	83.2627762060
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_ramulus	78.1325063762
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_formicigenerans	74.2326721972
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_coprocola	61.8195376649
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_obeum	53.6924090854
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coprococcus.s__Coprococcus_comes	50.4720872748
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_caccae	45.0479274748
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_gnavus	44.8232067313
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parabacteroides.s__Parabacteroides_merdae	39.2707716242
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Alistipes.s__Alistipes_finegoldii	33.6241233682
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	32.5275696829
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_salivarius	28.2023400363
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_hominis	18.7121628436
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Odoribacter.s__Odoribacter_splanchnicus	18.1028397618
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_parasanguinis	17.1370454550
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_ventriosum	15.0083577196
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_dorei	14.9031847871
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Alistipes.s__Alistipes_indistinctus	14.1588228542
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bifidobacterium.s__Bifidobacterium_longum	13.7803416608
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Escherichia.s__Escherichia_coli	13.1503316124
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	10.1222270580
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coprobacillus.s__Coprobacillus_sp_D6	9.8365287579
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	8.6326387761
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bifidobacterium.s__Bifidobacterium_bifidum	8.2020428603
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Flavonifractor.s__Flavonifractor_plautii	7.6155718060
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coprobacillus.s__Coprobacillus_sp_29_1	6.4161615311
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_4_56FAA	5.9323892137
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bilophila.s__Bilophila_wadsworthia	5.9014707062
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Clostridium.s__Clostridium_bolteae	4.1203048871
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	3.1530672153
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parasutterella.s__Parasutterella_excrementihominis	3.0006101436
PWY-6609: adenine and adenosine salvage III	7296.5032120220
PWY-6609: adenine and adenosine salvage III|g__Prevotella.s__Prevotella_copri	1487.9677831938
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_vulgatus	645.6019379173
PWY-6609: adenine and adenosine salvage III|g__Blautia.s__Ruminococcus_torques	379.3730171294
PWY-6609: adenine and adenosine salvage III|unclassified	253.4143158676
PWY-6609: adenine and adenosine salvage III|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	244.3000424623
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_uniformis	226.5350417514
PWY-6609: adenine and adenosine salvage III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	217.8690140368
PWY-6609: adenine and adenosine salvage III|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	198.0342105900
PWY-6609: adenine and adenosine salvage III|g__Acidaminococcus.s__Acidaminococcus_intestini	189.3840968482
PWY-6609: adenine and adenosine salvage III|g__Roseburia.s__Roseburia_inulinivorans	186.8327844752
PWY-6609: adenine and adenosine salvage III|g__Dorea.s__Dorea_longicatena	167.4828246760
PWY-6609: adenine and adenosine salvage III|g__Alistipes.s__Alistipes_putredinis	163.1266326812
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_stercoris	156.2039048129
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_coprophilus	102.5612108568
PWY-6609: adenine and adenosine salvage III|g__Parabacteroides.s__Parabacteroides_distasonis	95.9274278054
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_ovatus	91.8285741502
PWY-6609: adenine and adenosine salvage III|g__Eubacterium.s__Eubacterium_rectale	77.6941561175
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_faecis	61.0953494669
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_dorei	58.7221283936
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_coprocola	51.2767418399
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_caccae	45.4957231442
PWY-6609: adenine and adenosine salvage III|g__Dorea.s__Dorea_formicigenerans	41.2844621302
PWY-6609: adenine and adenosine salvage III|g__Odoribacter.s__Odoribacter_splanchnicus	34.5295162756
PWY-6609: adenine and adenosine salvage III|g__Blautia.s__Ruminococcus_gnavus	27.7817696817
PWY-6609: adenine and adenosine salvage III|g__Parabacteroides.s__Parabacteroides_merdae	24.0912966218
PWY-6609: adenine and adenosine salvage III|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	17.8285119502
PWY-6609: adenine and adenosine salvage III|g__Alistipes.s__Alistipes_shahii	17.6037560113
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_salivarius	13.3148114311
PWY-6609: adenine and adenosine salvage III|g__Blautia.s__Ruminococcus_obeum	11.5573731024
PWY-6609: adenine and adenosine salvage III|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	9.1464216341
PWY-6609: adenine and adenosine salvage III|g__Escherichia.s__Escherichia_coli	8.6226707292
PWY-6609: adenine and adenosine salvage III|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_4_56FAA	6.4335246988
PWY-6609: adenine and adenosine salvage III|g__Clostridium.s__Clostridium_bolteae	5.8878660259
PWY-6609: adenine and adenosine salvage III|g__Holdemania.s__Holdemania_filiformis	5.1016413936
PWY-6609: adenine and adenosine salvage III|g__Eubacterium.s__Eubacterium_ventriosum	4.9710061981
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_parasanguinis	3.9382016702
