# Pathway	H27_Abundance
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	1.1372167295
TRNA-CHARGING-PWY: tRNA charging	912.2473452138
TRNA-CHARGING-PWY: tRNA charging|unclassified	645.5414702745
PWY-7221: guanosine ribonucleotides de novo biosynthesis	811.9947489373
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	574.5252603174
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Ruminococcus.s__Ruminococcus_champanellensis	66.9257904999
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	43.4901291447
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	35.0281168137
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_copri	28.7421010075
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	11.3907029721
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Treponema.s__Treponema_succinifaciens	9.4196067545
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_rectale	8.4785099573
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_stercorea	3.1890397057
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_smithii	2.2259321091
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	0.9929254065
PWY-1042: glycolysis IV (plant cytosol)	755.0442435473
PWY-1042: glycolysis IV (plant cytosol)|unclassified	497.0475949293
PWY-1042: glycolysis IV (plant cytosol)|g__Ruminococcus.s__Ruminococcus_champanellensis	72.9878907617
PWY-1042: glycolysis IV (plant cytosol)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	63.8988719028
PWY-1042: glycolysis IV (plant cytosol)|g__Treponema.s__Treponema_succinifaciens	12.7247850224
PWY-1042: glycolysis IV (plant cytosol)|g__Collinsella.s__Collinsella_aerofaciens	9.3022679035
PWY-1042: glycolysis IV (plant cytosol)|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	2.8104158716
PWY-1042: glycolysis IV (plant cytosol)|g__Escherichia.s__Escherichia_coli	1.6073659919
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	704.3119795742
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	497.3782183828
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Ruminococcus.s__Ruminococcus_champanellensis	63.7491486258
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	39.1479414173
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Prevotella.s__Prevotella_copri	36.0731179800
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.3770254303
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Treponema.s__Treponema_succinifaciens	9.5713778017
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Collinsella.s__Collinsella_aerofaciens	8.9957858821
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Desulfovibrio.s__Desulfovibrio_piger	3.0773698899
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Methanobrevibacter.s__Methanobrevibacter_smithii	2.4406940036
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	704.3119795742
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	497.3782183828
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Ruminococcus.s__Ruminococcus_champanellensis	63.7491486258
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	39.1479414173
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Prevotella.s__Prevotella_copri	36.0731179800
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.3770254303
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Treponema.s__Treponema_succinifaciens	9.5713778017
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	8.9957858821
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	3.0773698899
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_smithii	2.4406940036
PWY-6700: queuosine biosynthesis	658.6486234256
PWY-6700: queuosine biosynthesis|unclassified	534.9090294265
PWY-6700: queuosine biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	42.2170706693
PWY-6700: queuosine biosynthesis|g__Prevotella.s__Prevotella_copri	37.6445692296
PWY-6700: queuosine biosynthesis|g__Prevotella.s__Prevotella_stercorea	1.6299247909
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	631.1907312523
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified	393.4734357093
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Ruminococcus.s__Ruminococcus_champanellensis	69.0845359331
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	41.2319013331
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	21.4171443505
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Treponema.s__Treponema_succinifaciens	10.1300402526
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Collinsella.s__Collinsella_aerofaciens	9.7533349452
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Desulfovibrio.s__Desulfovibrio_piger	2.6555567136
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Methanobrevibacter.s__Methanobrevibacter_smithii	2.3672683749
NONMEVIPP-PWY: methylerythritol phosphate pathway I	613.9247376387
NONMEVIPP-PWY: methylerythritol phosphate pathway I|unclassified	410.3196851434
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	30.5163219421
PWY-5686: UMP biosynthesis	602.2415083196
PWY-5686: UMP biosynthesis|unclassified	391.9791306410
PWY-5686: UMP biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	55.7833234998
PWY-5686: UMP biosynthesis|g__Ruminococcus.s__Ruminococcus_champanellensis	50.1909714299
PWY-5686: UMP biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	42.1803271408
PWY-5686: UMP biosynthesis|g__Treponema.s__Treponema_succinifaciens	7.3784744450
PWY-5686: UMP biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	5.0830777508
PWY-5686: UMP biosynthesis|g__Escherichia.s__Escherichia_coli	3.6319237342
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	579.8270896667
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified	414.4208382781
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	33.6393763697
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_copri	17.5851966769
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	16.2220988416
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_rectale	3.6814517958
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Treponema.s__Treponema_succinifaciens	2.8409536002
PWY-6737: starch degradation V	568.8393018910
PWY-6737: starch degradation V|unclassified	466.4498559029
PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	41.3837659368
PWY-6737: starch degradation V|g__Collinsella.s__Collinsella_aerofaciens	10.5089394491
PWY-6737: starch degradation V|g__Treponema.s__Treponema_succinifaciens	8.8375471969
PWY-6737: starch degradation V|g__Eubacterium.s__Eubacterium_rectale	4.6398873345
PWY-6737: starch degradation V|g__Roseburia.s__Roseburia_intestinalis	1.6097359366
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	557.4657771279
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|unclassified	401.4173714536
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	29.0268539334
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.0147118971
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Treponema.s__Treponema_succinifaciens	2.9261682968
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Collinsella.s__Collinsella_aerofaciens	2.2309462215
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Eubacterium.s__Eubacterium_rectale	2.0700242695
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	556.4447973517
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	398.5706540932
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	30.7306900855
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	17.1039015440
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_copri	15.6454189277
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_rectale	3.2125138431
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Treponema.s__Treponema_succinifaciens	2.9105706116
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Collinsella.s__Collinsella_aerofaciens	1.6970815929
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	531.9542373394
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|unclassified	382.8431756293
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	29.6764551190
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	8.4606115506
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Treponema.s__Treponema_succinifaciens	2.9843935727
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Eubacterium.s__Eubacterium_rectale	2.2381300709
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	503.9646240458
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	187.6941324311
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	102.0142682427
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Treponema.s__Treponema_succinifaciens	21.2965550070
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Eubacterium.s__Eubacterium_rectale	6.0075348493
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Methanobrevibacter.s__Methanobrevibacter_smithii	5.7935590542
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Desulfovibrio.s__Desulfovibrio_piger	2.7002234083
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Ruminococcus.s__Ruminococcus_bromii	2.1949596179
PWY-7111: pyruvate fermentation to isobutanol (engineered)	503.9646240458
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	184.1280407498
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	102.0142682427
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	48.9541154441
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Treponema.s__Treponema_succinifaciens	21.2965550070
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_rectale	9.7728019789
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Escherichia.s__Escherichia_coli	6.2867973188
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Methanobrevibacter.s__Methanobrevibacter_smithii	3.3139216641
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcus.s__Ruminococcus_bromii	2.1949596179
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Desulfovibrio.s__Desulfovibrio_piger	1.7938057569
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_hallii	1.7100513540
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_obeum	0.9093753051
VALSYN-PWY: L-valine biosynthesis	503.9646240458
VALSYN-PWY: L-valine biosynthesis|unclassified	187.6941324311
VALSYN-PWY: L-valine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	102.0142682427
VALSYN-PWY: L-valine biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	48.9541154441
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_copri	32.4952660748
VALSYN-PWY: L-valine biosynthesis|g__Treponema.s__Treponema_succinifaciens	21.2965550070
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_rectale	6.0075348493
VALSYN-PWY: L-valine biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_smithii	5.7935590542
VALSYN-PWY: L-valine biosynthesis|g__Escherichia.s__Escherichia_coli	4.5212217091
VALSYN-PWY: L-valine biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	2.7002234083
VALSYN-PWY: L-valine biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	2.1949596179
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_obeum	0.9296652561
COA-PWY-1: coenzyme A biosynthesis II (mammalian)	501.7509161821
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|unclassified	371.1688853840
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	31.3021891895
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	21.3705844006
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Eubacterium.s__Eubacterium_rectale	3.1907902383
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Collinsella.s__Collinsella_aerofaciens	1.8032770103
PWY-5097: L-lysine biosynthesis VI	499.7580770556
PWY-5097: L-lysine biosynthesis VI|unclassified	302.5804346508
PWY-5097: L-lysine biosynthesis VI|g__Ruminococcus.s__Ruminococcus_champanellensis	65.0397825712
PWY-5097: L-lysine biosynthesis VI|g__Prevotella.s__Prevotella_copri	44.0662293011
PWY-5097: L-lysine biosynthesis VI|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	36.0756139087
PWY-5097: L-lysine biosynthesis VI|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	28.4247922615
PWY-5097: L-lysine biosynthesis VI|g__Treponema.s__Treponema_succinifaciens	9.4405696447
PWY-5097: L-lysine biosynthesis VI|g__Eubacterium.s__Eubacterium_rectale	4.4412119249
PWY-5097: L-lysine biosynthesis VI|g__Prevotella.s__Prevotella_stercorea	1.7488878271
PWY-5097: L-lysine biosynthesis VI|g__Methanobrevibacter.s__Methanobrevibacter_smithii	1.4517465628
PWY-2942: L-lysine biosynthesis III	484.5541379559
PWY-2942: L-lysine biosynthesis III|unclassified	288.9191429810
PWY-2942: L-lysine biosynthesis III|g__Ruminococcus.s__Ruminococcus_champanellensis	55.4200350161
PWY-2942: L-lysine biosynthesis III|g__Prevotella.s__Prevotella_copri	34.0197385285
PWY-2942: L-lysine biosynthesis III|g__Treponema.s__Treponema_succinifaciens	9.0128689713
PWY-2942: L-lysine biosynthesis III|g__Eubacterium.s__Eubacterium_rectale	2.2929602054
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	483.1779882594
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|unclassified	193.7284329679
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	90.8308806334
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Treponema.s__Treponema_succinifaciens	18.8675846860
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Eubacterium.s__Eubacterium_rectale	5.2357233050
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_smithii	4.8039658148
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	2.0814751732
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	1.7481559842
CALVIN-PWY: Calvin-Benson-Bassham cycle	466.0156732861
CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified	208.9150912758
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Eubacterium.s__Eubacterium_rectale	9.5889246748
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.6056015198
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Ruminococcus.s__Ruminococcus_bromii	3.1419063927
PWY-5103: L-isoleucine biosynthesis III	458.1749445341
PWY-5103: L-isoleucine biosynthesis III|unclassified	177.0372025352
PWY-5103: L-isoleucine biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	90.8308806334
PWY-5103: L-isoleucine biosynthesis III|g__Treponema.s__Treponema_succinifaciens	18.8675846860
PWY-5103: L-isoleucine biosynthesis III|g__Eubacterium.s__Eubacterium_rectale	4.8404716661
PWY-5103: L-isoleucine biosynthesis III|g__Methanobrevibacter.s__Methanobrevibacter_smithii	3.7709611950
PWY-5103: L-isoleucine biosynthesis III|g__Desulfovibrio.s__Desulfovibrio_piger	1.8925820287
PWY-5103: L-isoleucine biosynthesis III|g__Ruminococcus.s__Ruminococcus_bromii	1.6994336330
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	454.3662878291
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	173.2655325472
PWY-6151: S-adenosyl-L-methionine cycle I	443.5387181965
PWY-6151: S-adenosyl-L-methionine cycle I|unclassified	232.0402339924
PWY-6151: S-adenosyl-L-methionine cycle I|g__Ruminococcus.s__Ruminococcus_champanellensis	59.3647770955
PWY-6151: S-adenosyl-L-methionine cycle I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	47.9030369638
PWY-6151: S-adenosyl-L-methionine cycle I|g__Prevotella.s__Prevotella_copri	25.8580516061
PWY-6151: S-adenosyl-L-methionine cycle I|g__Treponema.s__Treponema_succinifaciens	11.1839201052
PWY-6151: S-adenosyl-L-methionine cycle I|g__Collinsella.s__Collinsella_aerofaciens	10.6823306180
PWY-6151: S-adenosyl-L-methionine cycle I|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	3.6864549615
PWY-6151: S-adenosyl-L-methionine cycle I|g__Prevotella.s__Prevotella_stercorea	3.3724134282
PWY-6151: S-adenosyl-L-methionine cycle I|g__Eubacterium.s__Eubacterium_rectale	2.7739030989
PWY-6151: S-adenosyl-L-methionine cycle I|g__Ruminococcus.s__Ruminococcus_bromii	2.0685001543
PWY-6151: S-adenosyl-L-methionine cycle I|g__Eubacterium.s__Eubacterium_hallii	1.8352833219
HISDEG-PWY: L-histidine degradation I	443.0314543390
HISDEG-PWY: L-histidine degradation I|unclassified	440.4645563089
PWY0-1296: purine ribonucleosides degradation	426.6425450754
PWY0-1296: purine ribonucleosides degradation|unclassified	323.8358150657
PWY0-1296: purine ribonucleosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	35.1609985688
PWY0-1296: purine ribonucleosides degradation|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	34.5179888324
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_rectale	5.1613630866
PWY0-1296: purine ribonucleosides degradation|g__Escherichia.s__Escherichia_coli	1.6688391482
PWY-6609: adenine and adenosine salvage III	419.7984211104
PWY-6609: adenine and adenosine salvage III|unclassified	74.8975672436
PWY-6609: adenine and adenosine salvage III|g__Ruminococcus.s__Ruminococcus_champanellensis	58.3295189118
PWY-6609: adenine and adenosine salvage III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	46.9051172799
PWY-6609: adenine and adenosine salvage III|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	36.7738179733
PWY-6609: adenine and adenosine salvage III|g__Prevotella.s__Prevotella_copri	9.3010305940
PWY-6609: adenine and adenosine salvage III|g__Eubacterium.s__Eubacterium_rectale	5.4204198964
PWY-6609: adenine and adenosine salvage III|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	1.9627085378
PWY-6609: adenine and adenosine salvage III|g__Treponema.s__Treponema_succinifaciens	1.7484788120
ARO-PWY: chorismate biosynthesis I	414.2930942284
ARO-PWY: chorismate biosynthesis I|unclassified	209.3245013570
ARO-PWY: chorismate biosynthesis I|g__Ruminococcus.s__Ruminococcus_champanellensis	58.4834946900
ARO-PWY: chorismate biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	36.8392921327
ARO-PWY: chorismate biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	3.2999462646
ARO-PWY: chorismate biosynthesis I|g__Escherichia.s__Escherichia_coli	1.3261127330
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	407.7779684740
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Ruminococcus.s__Ruminococcus_champanellensis	69.5558055281
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|unclassified	45.6261028390
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	42.0934204094
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	26.6521756967
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Treponema.s__Treponema_succinifaciens	7.2085951646
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	6.8387185312
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Ruminococcus.s__Ruminococcus_bromii	2.8749296548
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Escherichia.s__Escherichia_coli	1.3863647284
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	397.0238848876
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|unclassified	207.2836827114
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Ruminococcus.s__Ruminococcus_champanellensis	62.6325841216
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	33.3919431512
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Eubacterium.s__Eubacterium_rectale	2.8827400268
