# Pathway	IT11_Abundance
UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	17979.8714901666
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ventriosum	1185.8629653268
UNINTEGRATED|g__Bacteroides.s__Bacteroides_coprophilus	1164.3807194785
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	51025.5481201899
UNINTEGRATED|g__Prevotella.s__Prevotella_copri	28305.9840645625
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	6083.5416203198
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	9646.6587675316
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	2401.2829585138
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	1897.7968173451
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_callidus	35248.6985660093
UNINTEGRATED|g__Propionibacterium.s__Propionibacterium_freudenreichii	1264.4298979235
UNINTEGRATED|unclassified	186873.2534233510
UNINTEGRATED|g__Desulfovibrio.s__Desulfovibrio_piger	1118.3024770370
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	18905.3520168717
UNINTEGRATED|g__Blautia.s__Ruminococcus_obeum	46585.2651054296
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	37225.9995184200
UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_variabile	7735.5933710738
PWY-7111: pyruvate fermentation to isobutanol (engineered)	3444.8875297018
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_rectale	762.7845720216
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	739.9641592608
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	501.9133881303
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coprococcus.s__Coprococcus_sp_ART55_1	295.6712581637
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcus.s__Ruminococcus_bromii	193.6994078329
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	126.2563827728
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	87.0850389663
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_longicatena	58.3382486321
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_hallii	47.8756112982
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coprococcus.s__Coprococcus_comes	39.3188638912
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_intestinalis	34.6023423945
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	31.2502336988
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_obeum	30.5724153636
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_formicigenerans	30.0158904907
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bifidobacterium.s__Bifidobacterium_longum	25.6629206664
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA	19.5795359640
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coprococcus.s__Coprococcus_catus	13.7498392654
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Mitsuokella.s__Mitsuokella_multacida	12.3066273059
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Anaerostipes.s__Anaerostipes_hadrus	8.3277922699
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcus.s__Ruminococcus_lactaris	7.9453749807
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	6.7602782992
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_uniformis	5.4512057234
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_hominis	4.3829740596
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Propionibacterium.s__Propionibacterium_freudenreichii	3.4228675112
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_ramulus	3.3343855826
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Desulfovibrio.s__Desulfovibrio_piger	1.2573714323
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	1.0509918718
PWY-7219: adenosine ribonucleotides de novo biosynthesis	3137.3956778820
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_rectale	643.7589047533
PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	510.8370034231
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	499.9912874052
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Coprococcus.s__Coprococcus_sp_ART55_1	369.4867805867
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	161.0110647539
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	160.0133571646
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	101.6347718732
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	95.2700363906
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_torques	79.3889896068
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Ruminococcus.s__Ruminococcus_callidus	58.1966089823
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_intestinalis	34.0400940421
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_copri	29.9920642616
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Coprococcus.s__Coprococcus_comes	27.1932252006
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Dorea.s__Dorea_formicigenerans	25.4881978826
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	25.2357543267
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_obeum	21.9820047506
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	21.1364982294
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Dorea.s__Dorea_longicatena	19.5650931297
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	18.0765116070
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	16.8214789934
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Subdoligranulum.s__Subdoligranulum_variabile	16.4089147112
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA	16.0521499498
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_eligens	14.5043350269
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Mitsuokella.s__Mitsuokella_multacida	13.9883269411
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_putredinis	10.5655049025
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_hallii	10.2868011469
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Ruminococcus.s__Ruminococcus_lactaris	8.2843895434
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Coprococcus.s__Coprococcus_catus	6.7221415646
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_ramulus	6.2195647071
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	5.7218623797
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_hominis	5.0454859014
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	4.7734799005
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	3.5207604202
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	3.4547376924
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	3.3157840253
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Propionibacterium.s__Propionibacterium_freudenreichii	2.3881903278
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	1.4247038577
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_coprophilus	1.1960549233
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_leptum	1.1565769156
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	3125.3257225128
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	650.2715390024
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Eubacterium.s__Eubacterium_rectale	605.8669176469
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	501.9133881303
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Coprococcus.s__Coprococcus_sp_ART55_1	322.9056873908
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Ruminococcus.s__Ruminococcus_bromii	193.6994078329
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Blautia.s__Ruminococcus_torques	78.0292499385
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Eubacterium.s__Eubacterium_hallii	41.2578752778
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Dorea.s__Dorea_longicatena	38.0207375805
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Coprococcus.s__Coprococcus_comes	37.6425710903
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Blautia.s__Ruminococcus_obeum	30.1343777465
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Dorea.s__Dorea_formicigenerans	28.5881291343
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bifidobacterium.s__Bifidobacterium_longum	16.3206009273
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA	11.6959031255
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Mitsuokella.s__Mitsuokella_multacida	8.8733797459
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Coprococcus.s__Coprococcus_catus	8.7006253968
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Ruminococcus.s__Ruminococcus_lactaris	7.1311777818
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Desulfovibrio.s__Desulfovibrio_piger	1.4134698285
VALSYN-PWY: L-valine biosynthesis	3125.3257225128
VALSYN-PWY: L-valine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	650.2715390024
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_rectale	605.8669176469
VALSYN-PWY: L-valine biosynthesis|unclassified	501.9133881303
VALSYN-PWY: L-valine biosynthesis|g__Coprococcus.s__Coprococcus_sp_ART55_1	322.9056873908
VALSYN-PWY: L-valine biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	193.6994078329
VALSYN-PWY: L-valine biosynthesis|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	126.2563827728
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_torques	78.0292499385
VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	60.2025527059
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_hallii	41.2578752778
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_copri	40.8832636848
VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_longicatena	38.0207375805
VALSYN-PWY: L-valine biosynthesis|g__Coprococcus.s__Coprococcus_comes	37.6425710903
VALSYN-PWY: L-valine biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	31.2502336988
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_obeum	30.1343777465
VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_formicigenerans	28.5881291343
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_intestinalis	20.9300942224
VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	16.3206009273
VALSYN-PWY: L-valine biosynthesis|g__Subdoligranulum.s__Subdoligranulum_variabile	15.5238438118
VALSYN-PWY: L-valine biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA	11.6959031255
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	10.9376266318
VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	10.4037584102
VALSYN-PWY: L-valine biosynthesis|g__Mitsuokella.s__Mitsuokella_multacida	8.8733797459
VALSYN-PWY: L-valine biosynthesis|g__Coprococcus.s__Coprococcus_catus	8.7006253968
VALSYN-PWY: L-valine biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	8.1917781408
VALSYN-PWY: L-valine biosynthesis|g__Ruminococcus.s__Ruminococcus_lactaris	7.1311777818
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	7.1282216887
VALSYN-PWY: L-valine biosynthesis|g__Propionibacterium.s__Propionibacterium_freudenreichii	3.3393462773
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_ramulus	3.3343855826
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_hominis	1.6935987687
VALSYN-PWY: L-valine biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	1.4134698285
PWY-1042: glycolysis IV (plant cytosol)	2865.3336112039
PWY-1042: glycolysis IV (plant cytosol)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	523.5880923092
PWY-1042: glycolysis IV (plant cytosol)|unclassified	359.0136636790
PWY-1042: glycolysis IV (plant cytosol)|g__Ruminococcus.s__Ruminococcus_bromii	209.1469584057
PWY-1042: glycolysis IV (plant cytosol)|g__Collinsella.s__Collinsella_aerofaciens	100.7471349711
PWY-1042: glycolysis IV (plant cytosol)|g__Blautia.s__Ruminococcus_torques	86.6078322916
PWY-1042: glycolysis IV (plant cytosol)|g__Dorea.s__Dorea_longicatena	45.6292183466
PWY-1042: glycolysis IV (plant cytosol)|g__Eubacterium.s__Eubacterium_hallii	28.2914107344
PWY-1042: glycolysis IV (plant cytosol)|g__Roseburia.s__Roseburia_intestinalis	27.8257573979
PWY-1042: glycolysis IV (plant cytosol)|g__Coprococcus.s__Coprococcus_comes	20.6936568523
PWY-1042: glycolysis IV (plant cytosol)|g__Dorea.s__Dorea_formicigenerans	19.0849346672
PWY-1042: glycolysis IV (plant cytosol)|g__Anaerostipes.s__Anaerostipes_hadrus	19.0610777566
PWY-1042: glycolysis IV (plant cytosol)|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	16.1631547584
PWY-1042: glycolysis IV (plant cytosol)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA	11.0864615808
PWY-1042: glycolysis IV (plant cytosol)|g__Coprococcus.s__Coprococcus_catus	5.8267327766
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_uniformis	5.6846678854
PWY-1042: glycolysis IV (plant cytosol)|g__Roseburia.s__Roseburia_hominis	3.1091503669
PWY-1042: glycolysis IV (plant cytosol)|g__Desulfovibrio.s__Desulfovibrio_piger	2.1170931920
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	2686.9647236512
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Eubacterium.s__Eubacterium_rectale	566.7384512293
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	566.5341349910
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Coprococcus.s__Coprococcus_sp_ART55_1	297.1049822981
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|unclassified	265.2398597956
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	159.7338066801
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Eubacterium.s__Eubacterium_hallii	33.1433152697
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Blautia.s__Ruminococcus_torques	31.8022526191
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Dorea.s__Dorea_longicatena	30.8843872582
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Coprococcus.s__Coprococcus_comes	28.0647917370
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Dorea.s__Dorea_formicigenerans	24.0209784226
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Blautia.s__Ruminococcus_obeum	15.0976853917
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA	9.6496869572
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	7.3256379439
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Ruminococcus.s__Ruminococcus_lactaris	7.0691030441
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Coprococcus.s__Coprococcus_catus	5.3524623110
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Mitsuokella.s__Mitsuokella_multacida	2.3834507802
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	1.3154616565
PWY-5103: L-isoleucine biosynthesis III	2686.9647236512
PWY-5103: L-isoleucine biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	566.5341349910
PWY-5103: L-isoleucine biosynthesis III|g__Eubacterium.s__Eubacterium_rectale	563.3465329115
PWY-5103: L-isoleucine biosynthesis III|g__Coprococcus.s__Coprococcus_sp_ART55_1	266.4164277751
PWY-5103: L-isoleucine biosynthesis III|unclassified	241.2828338768
PWY-5103: L-isoleucine biosynthesis III|g__Ruminococcus.s__Ruminococcus_bromii	155.1916674198
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Ruminococcus_torques	31.8022526191
PWY-5103: L-isoleucine biosynthesis III|g__Eubacterium.s__Eubacterium_hallii	31.1229175033
PWY-5103: L-isoleucine biosynthesis III|g__Dorea.s__Dorea_longicatena	29.6322412888
PWY-5103: L-isoleucine biosynthesis III|g__Coprococcus.s__Coprococcus_comes	28.0647917370
PWY-5103: L-isoleucine biosynthesis III|g__Dorea.s__Dorea_formicigenerans	24.0209784226
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Ruminococcus_obeum	15.0976853917
PWY-5103: L-isoleucine biosynthesis III|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA	9.2998249864
PWY-5103: L-isoleucine biosynthesis III|g__Bifidobacterium.s__Bifidobacterium_longum	7.3256379439
PWY-5103: L-isoleucine biosynthesis III|g__Ruminococcus.s__Ruminococcus_lactaris	6.8584762477
PWY-5103: L-isoleucine biosynthesis III|g__Coprococcus.s__Coprococcus_catus	5.3524623110
PWY-5103: L-isoleucine biosynthesis III|g__Mitsuokella.s__Mitsuokella_multacida	1.4668005202
PWY-5103: L-isoleucine biosynthesis III|g__Desulfovibrio.s__Desulfovibrio_piger	0.9663861191
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	2463.5491291536
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Eubacterium.s__Eubacterium_rectale	739.2954587560
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	341.5195870813
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Coprococcus.s__Coprococcus_sp_ART55_1	272.3945682558
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|unclassified	201.0287164405
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Ruminococcus.s__Ruminococcus_bromii	145.5122771129
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	97.0119769084
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Blautia.s__Ruminococcus_torques	91.6201322917
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Blautia.s__Ruminococcus_obeum	35.6517835949
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Roseburia.s__Roseburia_intestinalis	27.4927075392
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	17.4231648376
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Roseburia.s__Roseburia_inulinivorans	15.1169827519
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Anaerostipes.s__Anaerostipes_hadrus	10.7418957674
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Eubacterium.s__Eubacterium_eligens	8.9414037426
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Mitsuokella.s__Mitsuokella_multacida	3.5299576312
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Coprococcus.s__Coprococcus_catus	2.8901865348
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Roseburia.s__Roseburia_hominis	2.8552373191
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Desulfovibrio.s__Desulfovibrio_piger	2.4548284475
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Propionibacterium.s__Propionibacterium_freudenreichii	2.0907104267
PWY-5686: UMP biosynthesis	2337.8866950899
PWY-5686: UMP biosynthesis|g__Eubacterium.s__Eubacterium_rectale	528.7693264981
PWY-5686: UMP biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	417.4436742362
PWY-5686: UMP biosynthesis|unclassified	284.3772124606
PWY-5686: UMP biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	128.1902222669
PWY-5686: UMP biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	104.7607373932
PWY-5686: UMP biosynthesis|g__Blautia.s__Ruminococcus_torques	55.1648402087
PWY-5686: UMP biosynthesis|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	54.1289040974
PWY-5686: UMP biosynthesis|g__Coprococcus.s__Coprococcus_comes	23.8647227816
PWY-5686: UMP biosynthesis|g__Dorea.s__Dorea_longicatena	22.7026526488
PWY-5686: UMP biosynthesis|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	18.7358661057
PWY-5686: UMP biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	15.5813704446
PWY-5686: UMP biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	11.9049715220
PWY-5686: UMP biosynthesis|g__Alistipes.s__Alistipes_putredinis	9.2999757742
PWY-5686: UMP biosynthesis|g__Roseburia.s__Roseburia_intestinalis	8.9412512522
PWY-5686: UMP biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	4.7319220523
PWY-5686: UMP biosynthesis|g__Eubacterium.s__Eubacterium_ramulus	4.4582333283
PWY-5686: UMP biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	4.3603418517
PWY-5686: UMP biosynthesis|g__Coprococcus.s__Coprococcus_catus	3.2217655837
PWY-5686: UMP biosynthesis|g__Blautia.s__Ruminococcus_obeum	2.3649547823
PWY-5686: UMP biosynthesis|g__Propionibacterium.s__Propionibacterium_freudenreichii	1.6882122594
PWY-7221: guanosine ribonucleotides de novo biosynthesis	2294.7493325374
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_rectale	614.9996613267
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	328.8560484813
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	283.0670742397
