# Pathway	H9_Abundance
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_intestinalis	2.0377671384
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_ovatus	1.6868607956
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_ramulus	1.1201492347
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Oxalobacter.s__Oxalobacter_formigenes	0.9718158237
VALSYN-PWY: L-valine biosynthesis	2104.7570277727
VALSYN-PWY: L-valine biosynthesis|unclassified	785.0764285575
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_rectale	422.9818988654
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_copri	251.4633846105
VALSYN-PWY: L-valine biosynthesis|g__Treponema.s__Treponema_succinifaciens	184.3010732139
VALSYN-PWY: L-valine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	182.5739918842
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	57.0145013386
VALSYN-PWY: L-valine biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	25.0855995386
VALSYN-PWY: L-valine biosynthesis|g__Escherichia.s__Escherichia_coli	22.2323761906
VALSYN-PWY: L-valine biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	7.5671920603
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_obeum	7.3739703631
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	6.7637642596
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_torques	6.1869188193
VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_longicatena	5.9161158570
VALSYN-PWY: L-valine biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	4.6872050636
VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_formicigenerans	3.7078722687
VALSYN-PWY: L-valine biosynthesis|g__Catenibacterium.s__Catenibacterium_mitsuokai	3.4291126238
VALSYN-PWY: L-valine biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_smithii	3.3032049845
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_intestinalis	3.1477561174
VALSYN-PWY: L-valine biosynthesis|g__Coprococcus.s__Coprococcus_catus	2.5109159429
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_hominis	2.5007632584
VALSYN-PWY: L-valine biosynthesis|g__Coprococcus.s__Coprococcus_comes	1.4921219065
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	1.2572857937
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	1.2351688862
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_ramulus	1.1201492347
PWY-7221: guanosine ribonucleotides de novo biosynthesis	1891.1986107370
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	809.8679004574
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_rectale	339.0692524410
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_copri	280.2059736669
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Treponema.s__Treponema_succinifaciens	83.2029418673
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	57.2569413342
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	47.9558954753
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	18.5962874412
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_stercorea	17.7661521205
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Escherichia.s__Escherichia_coli	14.8522281554
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_timonensis	10.2957451866
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_disiens	8.6465097517
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	4.0732277337
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_smithii	4.0543792836
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	3.8420756683
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	3.5454065711
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	3.3976764792
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Coprococcus.s__Coprococcus_catus	2.9669419093
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Fusobacterium.s__Fusobacterium_gonidiaformans	2.6732505194
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Porphyromonas.s__Porphyromonas_uenonis	2.6491599805
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Catenibacterium.s__Catenibacterium_mitsuokai	2.4207173189
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Coprococcus.s__Coprococcus_comes	2.3481686544
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_eligens	1.8358245096
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_ramulus	1.7656325060
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_intestinalis	1.2259605478
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	0.9119008224
PWY-1042: glycolysis IV (plant cytosol)	1882.4232781829
PWY-1042: glycolysis IV (plant cytosol)|unclassified	833.5654661875
PWY-1042: glycolysis IV (plant cytosol)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	135.6903626582
PWY-1042: glycolysis IV (plant cytosol)|g__Treponema.s__Treponema_succinifaciens	104.3847743218
PWY-1042: glycolysis IV (plant cytosol)|g__Ruminococcus.s__Ruminococcus_bromii	34.0685625757
PWY-1042: glycolysis IV (plant cytosol)|g__Escherichia.s__Escherichia_coli	33.3889860427
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_vulgatus	8.0485780518
PWY-1042: glycolysis IV (plant cytosol)|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	7.6939601583
PWY-1042: glycolysis IV (plant cytosol)|g__Blautia.s__Ruminococcus_torques	4.2091975407
PWY-1042: glycolysis IV (plant cytosol)|g__Catenibacterium.s__Catenibacterium_mitsuokai	3.4106719044
PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_ovatus	2.6652101621
PWY-1042: glycolysis IV (plant cytosol)|g__Fusobacterium.s__Fusobacterium_gonidiaformans	2.4732375717
PWY-1042: glycolysis IV (plant cytosol)|g__Dorea.s__Dorea_formicigenerans	1.9866263191
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	1875.6189113600
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|unclassified	612.0862870002
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Eubacterium.s__Eubacterium_rectale	382.9140398654
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	172.0820528440
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Treponema.s__Treponema_succinifaciens	164.9939336326
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	21.4252946534
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Escherichia.s__Escherichia_coli	11.8232138411
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Blautia.s__Ruminococcus_obeum	6.4767344263
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	5.7006664735
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	4.4944108414
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Dorea.s__Dorea_longicatena	4.3445420625
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_smithii	2.3199521484
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Coprococcus.s__Coprococcus_catus	2.0767778218
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Dorea.s__Dorea_formicigenerans	1.9105898176
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	1.1075319720
PWY-5103: L-isoleucine biosynthesis III	1874.6226188145
PWY-5103: L-isoleucine biosynthesis III|unclassified	563.1591485316
PWY-5103: L-isoleucine biosynthesis III|g__Eubacterium.s__Eubacterium_rectale	372.5243030167
PWY-5103: L-isoleucine biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	172.0820528440
PWY-5103: L-isoleucine biosynthesis III|g__Treponema.s__Treponema_succinifaciens	164.9939336326
PWY-5103: L-isoleucine biosynthesis III|g__Ruminococcus.s__Ruminococcus_bromii	19.9765596617
PWY-5103: L-isoleucine biosynthesis III|g__Escherichia.s__Escherichia_coli	10.8947402187
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Ruminococcus_obeum	6.4767344263
PWY-5103: L-isoleucine biosynthesis III|g__Bacteroides.s__Bacteroides_vulgatus	4.8390705187
PWY-5103: L-isoleucine biosynthesis III|g__Dorea.s__Dorea_longicatena	3.9028372095
PWY-5103: L-isoleucine biosynthesis III|g__Desulfovibrio.s__Desulfovibrio_piger	3.4750380510
PWY-5103: L-isoleucine biosynthesis III|g__Methanobrevibacter.s__Methanobrevibacter_smithii	2.0712981133
PWY-5103: L-isoleucine biosynthesis III|g__Dorea.s__Dorea_formicigenerans	1.9105898176
PWY-5103: L-isoleucine biosynthesis III|g__Coprococcus.s__Coprococcus_catus	1.8876820407
PWY-5103: L-isoleucine biosynthesis III|g__Bacteroides.s__Bacteroides_ovatus	0.8896126710
TRNA-CHARGING-PWY: tRNA charging	1867.4370773469
TRNA-CHARGING-PWY: tRNA charging|unclassified	1082.5229379706
PWY-6737: starch degradation V	1666.0146209163
PWY-6737: starch degradation V|unclassified	748.2234253404
PWY-6737: starch degradation V|g__Eubacterium.s__Eubacterium_rectale	303.0193482212
PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	109.7696530499
PWY-6737: starch degradation V|g__Roseburia.s__Roseburia_inulinivorans	109.1080897154
PWY-6737: starch degradation V|g__Treponema.s__Treponema_succinifaciens	82.5531622244
PWY-6737: starch degradation V|g__Ruminococcus.s__Ruminococcus_bromii	20.9437348932
PWY-6737: starch degradation V|g__Catenibacterium.s__Catenibacterium_mitsuokai	6.6245875156
PWY-6737: starch degradation V|g__Fusobacterium.s__Fusobacterium_gonidiaformans	5.5077684723
PWY-6737: starch degradation V|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	5.2042486558
PWY-6737: starch degradation V|g__Roseburia.s__Roseburia_intestinalis	4.7619510728
PWY-6737: starch degradation V|g__Solobacterium.s__Solobacterium_moorei	3.4558307067
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_parainfluenzae	3.2167521871
PWY-6737: starch degradation V|g__Streptococcus.s__Streptococcus_australis	2.9862047021
PWY-6737: starch degradation V|g__Coprococcus.s__Coprococcus_catus	2.7551963020
PWY-6737: starch degradation V|g__Blautia.s__Ruminococcus_obeum	2.5496577970
PWY-6737: starch degradation V|g__Blautia.s__Ruminococcus_torques	1.9379871448
PWY-6737: starch degradation V|g__Escherichia.s__Escherichia_coli	1.4366611067
PWY-6737: starch degradation V|g__Streptococcus.s__Streptococcus_parasanguinis	1.2026460716
PWY-6737: starch degradation V|g__Collinsella.s__Collinsella_aerofaciens	1.1908306043
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	1650.5648266333
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	869.6411578758
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_rectale	258.6854836192
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_copri	254.4994922950
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Treponema.s__Treponema_succinifaciens	55.0333308042
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	54.0560473934
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Roseburia.s__Roseburia_inulinivorans	30.5472859252
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	14.6103906193
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_stercorea	14.2408322354
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_timonensis	7.2938870204
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	6.1117189048
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Blautia.s__Ruminococcus_obeum	4.5753330258
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Porphyromonas.s__Porphyromonas_uenonis	4.0442378724
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Fusobacterium.s__Fusobacterium_gonidiaformans	3.3860563160
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Blautia.s__Ruminococcus_torques	2.7885560909
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme	2.7356799099
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_disiens	2.1650346429
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Desulfovibrio.s__Desulfovibrio_piger	1.9899237473
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	1.6129693040
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_eligens	1.1121816209
